dialogue_id,intra_dialogue_id,entropy
0,0,-0.0
0,1,-1.0
0,2,-1.0
0,3,-1.0
0,4,-1.0
0,5,-1.0
1,0,3.0
1,1,1.8113
1,2,1.5546
1,3,-0.0
2,0,1.371
2,1,1.0
2,2,0.9544
2,3,0.9911
2,4,0.8631
2,5,0.9911
2,6,0.9183
2,7,-0.0
2,8,-0.0
2,9,-0.0
2,10,-0.0
3,0,1.9938
3,1,1.5486
3,2,1.5305
3,3,0.8631
4,0,1.9938
4,1,1.5849
4,2,0.8631
4,3,0.6501
4,4,-0.0
5,0,2.0
5,1,1.8585
5,2,1.5613
5,3,-0.0
6,0,2.0
6,1,1.0
6,2,0.971
6,3,1.0
6,4,1.0
6,5,1.0
6,6,1.0
6,7,1.0
6,8,0.9544
6,9,1.0
6,10,0.9911
7,0,1.9056
7,1,-1.0
7,2,-1.0
7,3,-1.0
7,4,-1.0
7,5,-1.0
7,6,-1.0
7,7,-1.0
8,0,2.0
8,1,2.0
8,2,1.5849
8,3,0.9544
8,4,-0.0
9,0,-0.0
9,1,-1.0
9,2,-1.0
9,3,-1.0
9,4,-1.0
9,5,-1.0
9,6,-1.0
9,7,-1.0
9,8,-1.0
9,9,-1.0
9,10,-1.0
9,11,-1.0
9,12,-1.0
10,0,-1.0
10,1,-1.0
10,2,-1.0
10,3,-1.0
10,4,-1.0
10,5,-1.0
10,6,-1.0
10,7,-1.0
10,8,-1.0
10,9,-1.0
10,10,-1.0
10,11,-1.0
10,12,-1.0
10,13,-1.0
11,0,-0.0
11,1,-0.0
11,2,-1.0
11,3,-1.0
11,4,-1.0
11,5,-1.0
11,6,-1.0
11,7,-1.0
11,8,-1.0
11,9,-1.0
12,0,2.0
12,1,2.0
12,2,1.0
12,3,1.0
12,4,1.0
12,5,-1.0
13,0,2.0
13,1,0.9183
13,2,0.9544
13,3,0.9544
13,4,0.9911
13,5,1.0
13,6,0.9544
13,7,1.0
13,8,1.0
13,9,-0.0
14,0,2.0
14,1,1.0
14,2,1.0
14,3,-0.0
14,4,-0.0
15,0,1.2517
15,1,-0.0
15,2,-0.0
15,3,-0.0
15,4,-0.0
15,5,-0.0
16,0,-1.0
16,1,-1.0
16,2,-1.0
16,3,-1.0
16,4,-1.0
16,5,-1.0
16,6,-1.0
17,0,1.7899
17,1,1.8232
17,2,1.4855
17,3,1.5486
17,4,0.9544
17,5,-0.0
17,6,-0.0
18,0,2.0
18,1,2.0
18,2,1.9899
18,3,1.9329
18,4,1.5774
18,5,1.5849
18,6,1.5849
18,7,1.3516
19,0,2.0
19,1,-1.0
19,2,-1.0
19,3,-1.0
19,4,-1.0
19,5,-1.0
19,6,-1.0
20,0,2.0
20,1,1.2988
20,2,1.5
20,3,0.9911
20,4,1.0
20,5,0.9183
20,6,0.9183
20,7,-1.0
21,0,-0.0
21,1,-1.0
21,2,-1.0
21,3,-1.0
21,4,-1.0
21,5,-1.0
21,6,-1.0
22,0,-1.0
22,1,-1.0
22,2,-1.0
22,3,-1.0
22,4,-1.0
22,5,-1.0
22,6,-1.0
23,0,1.0
23,1,0.9911
23,2,0.9911
23,3,1.0
23,4,1.0
23,5,1.0
23,6,1.0
23,7,1.0
23,8,1.0
23,9,0.6501
23,10,-0.0
24,0,2.0
24,1,2.0
24,2,1.5849
24,3,1.3789
24,4,0.9544
24,5,-0.0
24,6,-0.0
24,7,-0.0
24,8,-0.0
24,9,-0.0
25,0,2.0
25,1,2.0
25,2,1.5774
25,3,1.0
25,4,0.9544
25,5,0.9911
25,6,0.8631
25,7,-0.0
25,8,-0.0
26,0,2.0
26,1,1.4355
26,2,1.5774
26,3,1.5774
26,4,1.5774
26,5,0.6501
26,6,-0.0
26,7,-0.0
27,0,-1.0
27,1,-1.0
27,2,-1.0
27,3,-1.0
27,4,-1.0
27,5,-1.0
27,6,-1.0
27,7,-1.0
27,8,-1.0
27,9,-1.0
27,10,-1.0
27,11,-1.0
28,0,2.3219
28,1,2.0
28,2,1.1489
28,3,0.8631
28,4,0.9544
29,0,2.0
29,1,1.5849
29,2,-0.0
30,0,1.5
30,1,1.5849
30,2,1.5849
30,3,-0.0
31,0,1.921
31,1,0.8113
31,2,0.8631
31,3,0.9183
31,4,-0.0
32,0,2.0
32,1,0.9183
32,2,-0.0
32,3,-0.0
32,4,-0.0
32,5,-0.0
33,0,-1.0
33,1,-1.0
33,2,-1.0
33,3,-1.0
33,4,-1.0
33,5,-1.0
33,6,-1.0
33,7,-1.0
34,0,1.5488
34,1,1.8232
34,2,1.4355
34,3,1.0
34,4,-0.0
34,5,-0.0
34,6,-0.0
34,7,-0.0
34,8,-0.0
35,0,1.5219
35,1,-0.0
35,2,-1.0
35,3,-1.0
35,4,-1.0
35,5,-1.0
35,6,-1.0
35,7,-1.0
35,8,-1.0
35,9,-1.0
35,10,-1.0
36,0,2.0
36,1,-0.0
36,2,-0.0
36,3,-0.0
37,0,1.9938
37,1,2.0
37,2,1.8257
37,3,1.5486
37,4,0.8631
37,5,-0.0
37,6,-0.0
38,0,2.0
38,1,1.8257
38,2,1.8113
38,3,1.3789
38,4,-0.0
39,0,1.9219
39,1,-0.0
39,2,-0.0
39,3,-0.0
39,4,-0.0
39,5,-0.0
39,6,-0.0
39,7,-1.0
40,0,0.9183
40,1,-0.0
40,2,-1.0
40,3,-1.0
40,4,-1.0
40,5,-1.0
40,6,-1.0
40,7,-1.0
41,0,1.0
41,1,-0.0
41,2,-0.0
42,0,2.0
42,1,2.0
42,2,0.9911
42,3,1.0
42,4,1.0
43,0,1.8232
43,1,2.0
43,2,1.9938
43,3,1.9852
43,4,1.5849
43,5,1.5774
43,6,1.5774
43,7,1.4834
43,8,0.6501
43,9,-0.0
44,0,-1.0
44,1,-1.0
44,2,-1.0
44,3,-1.0
44,4,-1.0
44,5,-1.0
44,6,-1.0
45,0,0.8113
45,1,1.0
45,2,0.9183
45,3,0.9852
45,4,1.0
45,5,0.971
45,6,0.9183
45,7,1.0
45,8,1.0
45,9,1.0
45,10,0.9183
45,11,0.8631
45,12,0.7219
45,13,0.8631
45,14,0.9852
45,15,0.9544
45,16,-1.0
46,0,1.9938
46,1,-0.0
46,2,-1.0
46,3,-1.0
46,4,-1.0
46,5,-1.0
46,6,-1.0
47,0,1.4834
47,1,1.0
47,2,0.9852
47,3,1.0
47,4,0.9544
47,5,1.0
47,6,0.9911
48,0,-1.0
48,1,-1.0
48,2,-1.0
48,3,-1.0
48,4,-1.0
48,5,-1.0
49,0,2.0
49,1,1.921
49,2,2.0
49,3,-0.0
50,0,2.0
50,1,2.0
50,2,2.0
50,3,2.0
50,4,1.6767
50,5,1.9242
50,6,1.0
51,0,-1.0
51,1,-1.0
51,2,-1.0
51,3,-1.0
51,4,-1.0
51,5,-1.0
51,6,-1.0
52,0,1.5
52,1,1.5849
52,2,1.5774
52,3,1.5546
52,4,1.5774
52,5,0.8631
53,0,0.9183
53,1,-1.0
53,2,-1.0
53,3,-1.0
53,4,-1.0
54,0,2.0
54,1,1.2517
54,2,1.4489
54,3,-0.0
54,4,-0.0
54,5,-1.0
54,6,-1.0
54,7,-1.0
54,8,-1.0
54,9,-1.0
54,10,-1.0
54,11,-1.0
54,12,-1.0
55,0,2.0
55,1,-1.0
55,2,-1.0
55,3,-1.0
55,4,-1.0
55,5,-1.0
55,6,-1.0
55,7,-1.0
55,8,-1.0
55,9,-1.0
55,10,-1.0
55,11,-1.0
56,0,-0.0
56,1,-1.0
56,2,-1.0
56,3,-1.0
56,4,-1.0
56,5,-1.0
57,0,2.0
57,1,-0.0
57,2,-0.0
57,3,-1.0
57,4,-1.0
57,5,-1.0
57,6,-1.0
57,7,-1.0
57,8,-1.0
57,9,-1.0
57,10,-1.0
58,0,1.0
58,1,0.9183
58,2,0.9544
58,3,0.9544
58,4,-0.0
58,5,-0.0
58,6,-0.0
59,0,1.5219
59,1,-0.0
59,2,-1.0
59,3,-1.0
60,0,2.0
60,1,-0.0
60,2,-1.0
60,3,-1.0
60,4,-1.0
60,5,-1.0
60,6,-1.0
61,0,2.0
61,1,-0.0
61,2,-0.0
61,3,-0.0
61,4,-0.0
61,5,-0.0
61,6,-0.0
61,7,-0.0
61,8,-0.0
61,9,-0.0
61,10,-0.0
61,11,-0.0
61,12,-0.0
61,13,-0.0
61,14,-0.0
61,15,-0.0
62,0,2.0
62,1,0.971
62,2,1.0
62,3,-0.0
62,4,-1.0
62,5,-1.0
62,6,-1.0
62,7,-1.0
62,8,-1.0
63,0,1.5849
63,1,1.0
63,2,0.9544
63,3,0.9911
63,4,-0.0
63,5,-0.0
63,6,-0.0
64,0,1.9714
64,1,2.0
64,2,1.5849
64,3,1.5849
64,4,1.361
64,5,0.6501
65,0,2.0
65,1,1.5849
65,2,1.5305
65,3,1.5849
65,4,1.5766
65,5,1.4855
65,6,1.5849
65,7,1.5486
65,8,1.5766
65,9,1.5849
65,10,1.4834
66,0,-0.0
66,1,-0.0
66,2,-0.0
67,0,-1.0
67,1,-1.0
67,2,-1.0
67,3,-1.0
67,4,-1.0
67,5,-1.0
68,0,2.0
68,1,-0.0
68,2,-0.0
68,3,-0.0
68,4,-1.0
68,5,-1.0
68,6,-1.0
68,7,-1.0
68,8,-1.0
69,0,1.9714
69,1,2.0
69,2,2.0
69,3,1.6577
69,4,1.9938
69,5,1.9938
69,6,0.9544
70,0,1.7841
70,1,1.9544
70,2,1.9362
70,3,1.9808
70,4,1.9592
70,5,1.9852
70,6,1.5546
71,0,1.9242
71,1,-1.0
71,2,-1.0
71,3,-1.0
71,4,-1.0
72,0,2.1971
72,1,-0.0
72,2,-0.0
72,3,-0.0
72,4,-0.0
72,5,-1.0
72,6,-1.0
73,0,1.0
73,1,-0.0
73,2,-0.0
73,3,-0.0
73,4,-0.0
73,5,-0.0
73,6,-0.0
74,0,-0.0
74,1,-1.0
74,2,-1.0
74,3,-1.0
74,4,-1.0
74,5,-1.0
74,6,-1.0
74,7,-1.0
74,8,-1.0
76,0,-1.0
76,1,-1.0
76,2,-1.0
76,3,-1.0
76,4,-1.0
76,5,-1.0
76,6,-1.0
76,7,-1.0
76,8,-1.0
77,0,1.5849
77,1,1.5774
77,2,0.8631
77,3,-0.0
78,0,1.4592
78,1,0.7219
78,2,-0.0
78,3,-0.0
78,4,-0.0
79,0,-0.0
79,1,-1.0
79,2,-1.0
79,3,-1.0
79,4,-1.0
80,0,2.9843
80,1,2.0
80,2,1.5774
80,3,-0.0
80,4,-0.0
80,5,-0.0
80,6,-0.0
81,0,2.0
81,1,2.0
81,2,2.0
81,3,1.5849
81,4,0.8113
81,5,-0.0
81,6,-0.0
82,0,2.0
82,1,2.0
82,2,1.921
82,3,1.8842
82,4,1.5774
82,5,1.0
82,6,0.6501
83,0,0.8113
83,1,1.0
83,2,0.8631
83,3,0.6501
83,4,-0.0
83,5,-0.0
83,6,-0.0
84,0,2.0
84,1,0.9544
84,2,0.9183
84,3,1.0
84,4,1.0
84,5,0.8631
85,0,2.0
85,1,1.0
85,2,0.8631
85,3,0.7219
85,4,0.9911
85,5,-0.0
85,6,-1.0
86,0,2.0
86,1,0.9183
86,2,1.0
86,3,0.9183
86,4,-0.0
86,5,-0.0
86,6,-0.0
86,7,-1.0
86,8,-1.0
87,0,1.9938
87,1,1.5
87,2,1.4056
87,3,1.5849
87,4,-1.0
88,0,-1.0
88,1,-1.0
88,2,-1.0
88,3,-1.0
88,4,-1.0
88,5,-1.0
88,6,-1.0
88,7,-1.0
88,8,-1.0
