distance,std,mean
0,0.7995791801802856,0.6907866666666667
1,0.7184281971768406,1.3127488888888892
2,0.5596806907164479,1.625172413793103
3,0.4354814222672227,1.8473391891891893
4,0.37848046665778284,1.862560416666667
5,0.5323479054302741,1.9350720000000001
6,0.43818486007350044,1.9261615384615385
7,0.33894262405309833,1.8736400000000004
8,0.3886577446803292,2.1076500000000005
9,0.0,1.5849
10,0.0,2.0
11,0.0,2.0
