dialogue_id,intra_dialogue_id,entropy
48,3,2.3389
48,4,2.3551
48,5,1.4639
49,0,2.0
49,1,1.9997
49,2,2.0
49,3,1.2738
50,0,2.0
50,1,2.0
50,2,2.0
50,3,2.0
50,4,1.5336
50,5,1.556
50,6,0.7219
51,0,2.6923
51,1,2.6021
51,2,2.3623
51,3,2.4731
51,4,2.3137
51,5,2.1055
51,6,-0.0
52,0,2.0
52,1,1.9997
52,2,1.9068
52,3,1.8663
52,4,1.6767
52,5,-0.0
53,0,2.0
53,1,1.7911
53,2,1.0
53,3,0.998
53,4,-0.0
54,0,2.0
54,1,0.8813
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,0
54,8,0
54,9,0
54,10,0
54,11,0
54,12,0
55,0,1.9986
55,1,1.7726
55,2,0.9293
55,3,-0.0
55,4,-0.0
55,5,-0.0
55,6,-0.0
55,7,-0.0
55,8,-0.0
55,9,-0.0
55,10,-0.0
55,11,-0.0
56,0,2.8073
56,1,2.421
56,2,1.4398
56,3,1.9614
56,4,1.8027
56,5,0.5585
57,0,2.2051
57,1,2.2257
57,2,1.6806
57,3,1.5525
57,4,1.5845
57,5,1.5809
57,6,1.5849
57,7,1.5219
57,8,1.5726
57,9,1.4582
57,10,0.5585
58,0,2.0
58,1,2.0
58,2,2.0
58,3,1.9997
58,4,1.6077
58,5,1.7194
58,6,1.6633
59,0,2.071
59,1,2.0
59,2,1.9997
59,3,1.8803
60,0,2.0
60,1,0.998
60,2,0.9995
60,3,0.4137
60,4,0.9953
60,5,0.9673
60,6,-0.0
61,0,2.0
61,1,0.8631
61,2,0.9995
61,3,1.0
61,4,0.8257
61,5,1.0
61,6,0.998
61,7,1.0
61,8,1.0
61,9,1.0
61,10,1.0
61,11,0.998
61,12,1.0
61,13,1.0
61,14,1.0
61,15,0.2761
62,0,2.0
62,1,0.2864
62,2,0.7554
62,3,0.9852
62,4,0.2864
62,5,-0.0
62,6,-0.0
62,7,-0.0
62,8,-0.0
63,0,2.0
63,1,1.8542
63,2,1.5849
63,3,1.5664
63,4,1.232
63,5,1.0
63,6,-0.0
64,0,2.0
64,1,2.0
64,2,2.0
64,3,1.5849
64,4,1.5303
64,5,1.1308
65,0,2.0
65,1,2.0
65,2,0.7854
65,3,1.0862
65,4,1.546
65,5,1.5201
65,6,1.5809
65,7,1.5845
65,8,1.5638
65,9,1.5849
65,10,0.2761
66,0,1.0
66,1,-0.0
66,2,-0.0
67,0,2.5063
67,1,2.5618
67,2,2.0499
67,3,1.6328
67,4,1.8027
67,5,1.6855
68,0,2.0
68,1,1.2108
68,2,1.5849
68,3,1.4221
68,4,0.998
68,5,-0.0
68,6,-0.0
68,7,-0.0
68,8,-0.0
69,0,2.0
69,1,2.0
69,2,1.921
69,3,1.5534
69,4,1.1411
69,5,0.9977
69,6,0.9183
70,0,2.0
70,1,1.8803
70,2,1.5079
70,3,1.3092
70,4,1.2517
70,5,1.4988
70,6,-0.0
71,0,2.0
71,1,2.0
71,2,2.0
71,3,1.997
71,4,0.5585
72,0,2.6635
72,1,2.379
72,2,2.4862
72,3,2.1916
72,4,2.5511
72,5,2.4181
72,6,1.9997
73,0,2.5419
73,1,2.2902
73,2,2.2257
73,3,2.243
73,4,2.2739
73,5,2.2268
73,6,0.5307
74,0,2.4519
74,1,2.3219
74,2,2.3208
74,3,2.071
74,4,2.0716
74,5,1.5044
74,6,1.3922
74,7,0.994
74,8,-0.0
76,0,2.3219
76,1,2.3208
76,2,0.2761
76,3,0.998
76,4,0.7219
76,5,0.6501
76,6,-0.0
76,7,-0.0
76,8,-0.0
77,0,2.0
77,1,1.7396
77,2,1.5809
77,3,-0.0
78,0,2.531
78,1,2.1809
78,2,2.071
78,3,1.9986
78,4,2.0
79,0,2.7942
79,1,2.5185
79,2,2.3952
79,3,1.4005
79,4,-0.0
80,0,3.0
80,1,2.4941
80,2,2.8094
80,3,2.3611
80,4,1.5337
80,5,1.1368
80,6,-0.0
81,0,2.071
81,1,2.0
81,2,2.0
81,3,1.5849
81,4,0.8524
81,5,0.5032
81,6,-0.0
82,0,2.0
82,1,2.0
82,2,2.0
82,3,1.9384
82,4,1.9397
82,5,1.963
82,6,1.7819
83,0,2.8078
83,1,2.7105
83,2,2.7387
83,3,2.2803
83,4,2.1195
83,5,1.9954
83,6,-0.0
84,0,2.5823
84,1,1.4281
84,2,0.9544
84,3,0.7219
84,4,-0.0
84,5,-0.0
85,0,2.3208
85,1,1.6599
85,2,1.9658
85,3,1.9907
85,4,2.0
85,5,1.5845
85,6,-0.0
86,0,2.2898
86,1,2.4568
86,2,2.4452
86,3,2.5505
86,4,2.5724
86,5,1.8342
86,6,2.1537
86,7,2.3215
86,8,1.8427
87,0,2.071
87,1,2.0421
87,2,1.6374
87,3,0.4395
87,4,-0.0
88,0,2.7516
88,1,2.5361
88,2,2.399
88,3,2.2285
88,4,2.0719
88,5,2.282
88,6,2.2409
88,7,1.6724
88,8,1.7585
