distance,std,mean
0,0.8221400216154597,1.4191941176470588
1,0.788935277292848,1.09911
2,0.7455522849274028,0.8723576271186441
3,0.7211285667644074,0.6961536585365853
4,0.5635321280632579,0.5131136363636364
5,0.4644124221057426,0.39600714285714284
6,0.4367994292451501,0.5958166666666667
7,0.0,0.0
8,0.0,0.0
9,nan,nan
10,nan,nan
11,nan,nan
