dialogue_id,intra_dialogue_id,entropy
49,3,-0.0
50,0,2.0
50,1,2.0
50,2,2.0
50,3,2.0
50,4,2.4679
50,5,3.0
,,
51,0,2.3219
51,1,0.6501
51,2,1.5849
51,3,2.3219
51,4,1.3486
51,5,2.3166
51,6,-0.0
52,0,1.5849
52,1,1.5849
52,2,2.0
52,3,2.2577
52,4,1.5849
52,5,-0.0
53,0,2.0
53,1,2.5852
53,2,1.0
53,3,-0.0
53,4,-0.0
54,0,2.0
54,1,2.0
54,2,3.0
