dialogue_id,intra_dialogue_id,entropy
50,2,2.0
50,3,2.0
50,4,1.4412
50,5,1.5664
50,6,0.0
51,0,2.5502
51,1,2.5027
51,2,2.1809
51,3,2.1691
51,4,2.1167
51,5,1.5486
51,6,0.0
52,0,2.0
52,1,2.0
52,2,1.9656
52,3,1.9468
52,4,1.5774
52,5,0.0
53,0,2.0
53,1,1.9616
53,2,1.0
53,3,0.998
53,4,0.0
54,0,2.0
54,1,0.5436
54,2,-1.0
54,3,-1.0
54,4,-1.0
54,5,-1.0
54,6,-1.0
54,7,-1.0
54,8,-1.0
54,9,-1.0
54,10,-1.0
54,11,-1.0
54,12,-1.0
55,0,2.0
55,1,1.4604
55,2,0.4395
55,3,-1.0
55,4,-1.0
55,5,-1.0
55,6,-1.0
55,7,-1.0
55,8,-1.0
55,9,-1.0
55,10,-1.0
55,11,-1.0
56,0,2.8078
56,1,2.5718
56,2,1.9727
56,3,1.9241
56,4,1.8681
56,5,0.0
57,0,2.2577
57,1,2.1809
57,2,1.9503
57,3,1.4398
57,4,1.5849
57,5,1.5849
57,6,1.5832
57,7,1.3486
57,8,1.4834
57,9,1.5219
57,10,0.7794
58,0,2.0
58,1,2.0
58,2,2.0
58,3,2.0
58,4,1.4281
58,5,0.9183
58,6,1.0
59,0,2.0
59,1,2.0
59,2,1.9986
59,3,1.5849
60,0,2.0
60,1,0.9183
60,2,1.0
60,3,0.0
60,4,0.0
60,5,0.0
60,6,-1.0
61,0,2.0
61,1,1.2517
61,2,1.5849
61,3,1.5849
61,4,1.5664
61,5,1.0
61,6,0.998
61,7,0.9774
61,8,0.998
61,9,1.0
61,10,1.0
61,11,0.8631
61,12,1.0
61,13,1.0
61,14,1.0
61,15,0.0
62,0,2.0
62,1,0.0
62,2,0.0
62,3,-1.0
62,4,-1.0
62,5,-1.0
62,6,-1.0
62,7,-1.0
62,8,-1.0
63,0,2.0
63,1,1.5849
63,2,1.5849
63,3,1.5664
63,4,1.4412
63,5,1.0
63,6,0.0
64,0,2.0
64,1,2.0
64,2,2.0
64,3,1.5849
64,4,1.5831
64,5,1.221
65,0,2.0
65,1,2.0
65,2,0.0
65,3,0.0
65,4,0.0
65,5,0.0
65,6,0.0
65,7,0.0
65,8,0.0
65,9,0.0
65,10,-1.0
66,0,1.0
66,1,0.0
66,2,0.0
67,0,2.4157
67,1,2.3013
67,2,1.0
67,3,0.0
67,4,0.0
67,5,0.0
68,0,2.281
68,1,1.4855
68,2,1.5849
68,3,0.9456
68,4,0.0
68,5,-1.0
68,6,-1.0
68,7,-1.0
68,8,-1.0
69,0,2.0
69,1,2.0
69,2,1.9849
69,3,1.8841
69,4,1.9727
69,5,1.5755
69,6,1.3601
70,0,2.0
70,1,1.5849
70,2,0.8113
70,3,0.0
70,4,0.0
70,5,0.0
70,6,0.0
71,0,2.0
71,1,2.0
