distance,mean,std
0,0.20885285010265006,2.0551019999999998
1,0.4825949179840169,1.625956
2,0.6780924806071809,1.008988
3,0.6563262842403069,0.6183239130434783
4,0.6035817552056495,0.35388780487804883
5,0.5538680879969382,0.29248529411764707
6,0.2618914004394621,0.07407407407407407
7,0.24944382578492946,0.06666666666666667
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
