distance,std,mean
0,0.2166657873430154,0.04938271604938271
1,0.7580731916166072,0.7234178571428571
2,0.7928972947371477,1.2694109756097562
3,0.628169770933669,1.6262732394366197
4,0.5786140792370663,1.7299444444444443
5,0.40457420091420637,1.9700826086956522
6,0.28945816371570293,1.8820750000000002
7,0.13938678873910534,2.080475
8,0.6409574147320553,1.95195
9,0.0,1.5849
10,0.0,1.3486
11,0.0,2.0
