distance,std,mean
0,0.5914134022172833,0.36897
1,0.6733080385017776,1.11738
2,0.6832836392765446,1.4336287356321842
3,0.6587313068565541,1.6508554054054054
4,0.5296761996828031,1.7582875
5,0.6387833383425087,1.8191160000000002
6,0.7858311889425063,2.0065692307692307
7,0.5770473859225081,1.7447199999999998
8,0.8329365927248004,2.43885
9,0.0,1.0
10,0.0,2.0
11,0.0,2.5645
