distance,std,mean
0,0.688336702017584,0.49482333333333334
1,0.7337044760353593,0.9801388888888888
2,0.6099372674404391,1.45242183908046
3,0.4388958196890699,1.7244
4,0.4224017785031674,1.808070833333333
5,0.5066043750304571,1.9510800000000001
6,0.4519032666034446,1.9190384615384617
7,0.3217114670011003,1.9150000000000003
8,0.408923925535056,2.150475
9,0.0,1.5849
10,0.0,2.0
11,0.0,2.0
