dialogue_id,intra_dialogue_id,entropy
43,9,-0.0
44,0,2.4679
44,1,2.1809
44,2,2.3166
44,3,2.2577
44,4,1.921
44,5,1.9709
44,6,0.9911
45,0,2.4663
45,1,2.1809
45,2,0.971
45,3,-0.0
45,4,-0.0
45,5,-0.0
45,6,-0.0
45,7,-0.0
45,8,-0.0
45,9,-0.0
45,10,-0.0
45,11,-0.0
45,12,-0.0
45,13,-0.0
45,14,-0.0
45,15,-0.0
45,16,-0.0
46,0,2.6934
46,1,1.8262
46,2,1.2988
46,3,1.4592
46,4,1.5726
46,5,1.5774
46,6,-0.0
47,0,1.5849
47,1,1.5849
47,2,1.5849
47,3,1.5774
47,4,1.5613
47,5,1.4949
47,6,0.9544
48,0,2.8078
48,1,2.1809
48,2,1.9938
48,3,1.5849
48,4,1.5849
48,5,0.9911
49,0,2.0
49,1,2.0
49,2,2.0
49,3,0.6501
50,0,2.0
50,1,2.0
50,2,2.0
50,3,2.0
50,4,1.4949
50,5,1.5486
50,6,0.8631
51,0,2.5803
51,1,2.3489
51,2,2.1837
51,3,2.3166
51,4,1.8257
51,5,1.6499
51,6,-0.0
52,0,2.0
52,1,2.0
52,2,1.8232
52,3,1.9238
52,4,1.5766
52,5,-0.0
53,0,2.0
53,1,1.5486
53,2,1.0
53,3,0.9911
53,4,-0.0
54,0,2.0
54,1,-0.0
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,0
54,8,0
54,9,0
54,10,0
54,11,0
54,12,0
55,0,1.9938
55,1,1.371
55,2,-0.0
55,3,0
55,4,0
55,5,0
55,6,0
55,7,0
55,8,0
55,9,0
55,10,0
55,11,0
56,0,2.8078
56,1,2.4679
56,2,1.6767
56,3,1.921
56,4,1.7604
56,5,-0.0
57,0,2.3489
57,1,2.2577
57,2,2.1645
57,3,1.9911
57,4,1.5774
57,5,1.5774
57,6,1.3486
57,7,1.0
57,8,1.0
57,9,0.8631
57,10,-0.0
58,0,2.0
58,1,2.0
58,2,2.0
58,3,2.0
58,4,0.8631
58,5,0.8631
58,6,0.6501
59,0,2.0
59,1,2.0
59,2,2.0
59,3,1.5849
60,0,2.0
60,1,0.9183
60,2,1.0
60,3,-0.0
60,4,-0.0
60,5,-0.0
60,6,0
61,0,2.1809
61,1,1.0
61,2,1.0
61,3,1.0
61,4,0.9911
61,5,1.0
61,6,0.9911
61,7,1.0
61,8,1.0
61,9,1.0
61,10,1.0
61,11,0.9911
61,12,1.0
61,13,1.0
61,14,1.0
61,15,-0.0
62,0,2.0
62,1,0.7219
62,2,0.6501
62,3,0
62,4,0
62,5,0
62,6,0
62,7,0
62,8,0
63,0,2.1809
63,1,1.5849
63,2,1.5849
63,3,1.5774
63,4,1.3486
63,5,1.0
63,6,-0.0
64,0,2.0
64,1,2.0
64,2,2.0
64,3,1.5849
64,4,1.3486
64,5,1.1489
65,0,2.0
65,1,2.0
65,2,-0.0
65,3,-0.0
65,4,-0.0
65,5,-0.0
65,6,-0.0
65,7,-0.0
65,8,-0.0
65,9,-0.0
65,10,0
66,0,1.0
66,1,-0.0
66,2,-0.0
67,0,2.3219
67,1,2.1809
67,2,1.5849
67,3,0.9183
67,4,0.8631
67,5,0.9544
68,0,2.0
68,1,0.971
68,2,1.0
68,3,0.6501
68,4,1.0
68,5,-0.0
68,6,-0.0
68,7,-0.0
68,8,-0.0
69,0,2.0
69,1,2.0
69,2,1.8232
69,3,1.5305
69,4,1.0
69,5,-0.0
69,6,-0.0
70,0,2.0
70,1,1.8232
70,2,0.971
70,3,0.8113
70,4,-0.0
70,5,-0.0
70,6,-0.0
71,0,2.0
71,1,2.0
71,2,1.9938
71,3,2.0
71,4,-0.0
72,0,2.531
72,1,2.0
72,2,1.9714
72,3,1.7604
72,4,1.9714
72,5,1.7604
72,6,0.9911
73,0,2.5645
73,1,2.2977
73,2,2.2577
73,3,2.2427
73,4,2.1645
73,5,2.2427
73,6,-0.0
74,0,2.2577
74,1,2.0
74,2,2.0
74,3,2.0
74,4,1.921
74,5,1.4834
74,6,1.3486
74,7,0.8631
74,8,-0.0
76,0,2.3219
76,1,2.3166
76,2,0.6501
76,3,0.9911
76,4,-0.0
76,5,-0.0
76,6,-0.0
76,7,-0.0
76,8,-0.0
77,0,2.0
77,1,1.8232
77,2,1.5774
77,3,-0.0
78,0,2.5625
78,1,2.1809
78,2,2.2577
78,3,2.1809
78,4,2.2977
79,0,2.7893
79,1,2.5803
79,2,2.4232
79,3,1.1489
79,4,-0.0
80,0,3.0
80,1,2.2577
80,2,2.1805
80,3,2.1493
80,4,1.8799
80,5,0.9544
80,6,-0.0
81,0,2.0
81,1,2.0
81,2,2.0
81,3,1.5849
81,4,1.0
81,5,0.8113
81,6,-0.0
82,0,2.0
82,1,2.0
82,2,2.0
82,3,1.8249
82,4,1.9709
82,5,1.922
82,6,1.4834
83,0,2.8078
83,1,2.7872
83,2,2.6934
83,3,1.9238
83,4,1.5766
83,5,0.9911
83,6,-0.0
84,0,2.5645
84,1,1.4834
84,2,0.9183
84,3,-0.0
84,4,-0.0
84,5,-0.0
85,0,2.2977
85,1,1.0
85,2,0.9911
85,3,1.0
85,4,1.0
85,5,1.0
85,6,-0.0
86,0,2.3489
86,1,2.2977
86,2,2.0
86,3,1.5774
86,4,1.5486
86,5,1.0
86,6,1.0
86,7,1.0
86,8,-0.0
87,0,2.1809
87,1,1.9238
87,2,1.6855
87,3,-0.0
87,4,-0.0
88,0,2.7053
88,1,2.4784
88,2,2.0059
88,3,2.2977
88,4,1.9709
88,5,2.0
88,6,2.0
88,7,1.8232
88,8,1.8842
