distance,std,mean
0,0.34689778738853577,2.0556722222222223
1,0.39704230583430555,1.7511933333333334
2,0.6394413279459826,1.2429229885057473
3,0.6927705086829812,0.8447986486486485
4,0.6729978152824866,0.642375
5,0.6305011873105395,0.5067200000000001
6,0.7049866681353065,0.6094923076923078
7,0.5955447019326089,0.629
8,0.5397982047719314,0.5372250000000001
9,0.0,1.0
10,0.0,0.0
11,0.0,0.0
