distance,std,mean
0,0.15692701008768928,2.0414522222222224
1,0.5770907923561268,1.56446
2,0.7099823659744763,1.0423356321839081
3,0.7682505027646737,0.8279986486486487
4,0.7288582404577448,0.9696895833333334
5,0.846017254802761,1.048424
6,0.7623867839898374,0.8390923076923078
7,0.45176875766259006,0.5512400000000001
8,0.46875597596190705,0.7867
9,0.0,0.9543
10,0.0,1.8997
11,0.0,1.3568
