dialogue_id,intra_dialogue_id,entropy
69,2,0.0
70,0,2.4679
70,1,2.1809
70,2,1.6187
70,3,1.159
70,4,0.0
71,0,2.8078
71,1,2.0
71,2,1.5849
71,3,1.1489
72,0,2.0
72,1,1.5486
72,2,1.5831
72,3,0.9774
73,0,2.3166
73,1,1.9849
73,2,1.9986
73,3,1.5486
73,4,0.0
74,0,2.3219
74,1,2.1082
74,2,2.3219
74,3,2.3219
74,4,2.3094
74,5,2.3208
74,6,2.3208
74,7,1.9314
74,8,2.0
74,9,1.9788
74,10,1.7395
74,11,1.4412
75,0,2.5852
75,1,2.5575
75,2,1.7961
75,3,2.1486
75,4,2.1789
75,5,0.0
76,0,2.3219
76,1,2.3219
76,2,1.9142
76,3,2.2272
76,4,0.6501
76,5,0.0
77,0,2.0
77,1,1.7396
77,2,1.5849
77,3,0.998
77,4,0.9183
77,5,0.0
78,0,2.1167
78,1,1.7396
78,2,1.3754
79,0,2.7005
79,1,2.8078
79,2,2.7983
79,3,2.5564
79,4,2.7609
79,5,2.7608
79,6,2.6696
79,7,2.6715
79,8,1.6187
80,0,2.0
80,1,1.9986
80,2,1.9986
80,3,0.6501
81,0,2.5625
81,1,2.5505
81,2,2.3314
81,3,1.5849
81,4,1.5832
81,5,1.4406
81,6,0.4395
82,0,2.9733
82,1,2.9213
82,2,2.9965
82,3,2.9013
82,4,2.1447
83,0,2.5803
83,1,2.0
83,2,1.5849
83,3,1.5832
83,4,0.7794
84,0,2.5852
84,1,1.5832
84,2,1.221
84,3,0.0
85,0,2.5044
85,1,1.8901
85,2,1.8835
85,3,1.0948
85,4,0.0
86,0,2.2898
86,1,2.4165
86,2,2.5638
86,3,2.505
86,4,0.4395
87,0,2.0
87,1,2.0
87,2,1.5486
87,3,1.4834
88,0,2.7983
88,1,2.5839
88,2,2.5801
88,3,2.4177
88,4,2.1039
88,5,1.2419
88,6,1.4855
