distance,std,mean
0,0.7126631592991337,0.59484
1,0.7190130981696412,1.1284277777777778
2,0.7224076867343127,1.3791402298850575
3,0.6026347836655006,1.6197540540540543
4,0.5292328735772432,1.6937729166666669
5,0.3913749715860737,1.869496
6,0.2351596823714,1.9189615384615384
7,0.26766062541957863,1.77074
8,0.3257713960739954,2.15725
9,0.0,1.0
10,0.0,1.5667
11,0.0,2.2894
