distance,std,mean
0,0.582598273832698,0.3373277777777778
1,0.746992471961175,0.8953166666666665
2,0.7594853275431567,1.2720022988505748
3,0.6506915257422321,1.539554054054054
4,0.5668836651303921,1.679925
5,0.5192610615249328,1.828028
6,0.38145295738560586,1.8513230769230768
7,0.4074018674478555,1.6545200000000002
8,0.600816329567531,1.976775
9,0.0,1.0
10,0.0,1.6499
11,0.0,2.2977
