distance,std,mean
0,0.630112946859349,0.5631584269662923
1,0.6635177817140061,1.4708314606741573
2,0.5358929642834187,1.7906267441860464
3,0.5056739325171877,1.9539000000000002
4,0.4803995987102024,2.0718212765957444
5,0.320223758019295,2.1181200000000002
6,0.3965431034571252,2.3252692307692304
7,0.43213130134254335,2.50538
8,0.40428954583936505,2.404275
9,0.0,2.0
10,0.0,1.9709
11,0.0,2.2977
