dialogue_id,intra_dialogue_id,entropy
76,3,1.5766
76,4,1.5546
76,5,-0.0
77,0,2.0
77,1,1.8232
77,2,1.5849
77,3,1.0
77,4,-0.0
77,5,-0.0
78,0,2.0
78,1,1.5849
78,2,1.4855
79,0,2.8134
79,1,2.9965
79,2,2.9463
79,3,2.5803
79,4,2.5776
79,5,2.5088
79,6,2.5625
79,7,2.4831
79,8,1.361
80,0,2.0
80,1,2.0
80,2,1.9086
80,3,-0.0
81,0,2.5645
81,1,2.2577
81,2,2.1645
81,3,1.5849
81,4,1.4834
81,5,1.5395
81,6,0.6501
82,0,2.9965
82,1,3.0
82,2,2.9965
82,3,2.9213
82,4,1.8262
83,0,2.6923
83,1,2.5625
83,2,1.9709
83,3,1.4834
83,4,-0.0
84,0,2.7074
84,1,1.5486
84,2,1.4855
84,3,-0.0
85,0,2.5645
85,1,1.9238
85,2,1.9238
85,3,1.0
85,4,-0.0
86,0,2.4519
86,1,2.5161
86,2,2.5296
86,3,2.3489
86,4,-0.0
87,0,2.0
87,1,2.0
87,2,1.4834
87,3,1.0
88,0,2.6923
88,1,2.5852
88,2,2.5852
88,3,2.4672
88,4,2.3166
88,5,1.4855
88,6,0.8631
