distance,std,mean
0,0.5103127540428276,0.28012857142857145
1,0.6942280287515961,0.8869819672131147
2,0.7592325388895953,1.1579209677419355
3,0.7731399604211387,1.21264
4,0.8586699339628062,1.2061763157894736
5,0.851604274459099,1.4192157894736843
6,0.818817258287303,1.3503555555555555
7,1.09045,1.09045
8,0.9244986100584467,1.2058
9,nan,nan
10,nan,nan
11,0.0,0.9183
